shortcode,url,type,taken_at,timestamp,likes,comments,views,engagement_rate,caption,thumbnail
DZDpXGfFTZV,https://www.instagram.com/p/DZDpXGfFTZV/,carousel,2026-06-01T20:38:41.000Z,1780346321,217,1,,0.7468,"Finalizando o ciclo, a última conversa da 3.a série com ex-alunos do Band reuniu muitas áreas: Artes, Ciências e Comunicação! 🎓  O bate-papo abordou dicas e orientações sobre escolha profissional e de universidade, além da preparação estratégica para os diferentes processos seletivos nacionais. 💡  Organizado pela área de Futuro e Carreiras, o evento foi uma oportunidade incrível para os estudantes trocarem ideias e ouvirem as experiências de quem já passou pelo vestibular. 🚀  #Colband2026 #ColégioBandeirantes #Futuroecarreiras #EuFizBand #ArtesCiênciasComunicação",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/713643537_18592505125052885_9107580998935617870_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzkxMDE1MDc2NDYxMzc1MzY0Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=PwNrfMcP-dgQ7kNvwGSjpwT&_nc_oc=Adrkxnv8xSHo_cTBRxpP5uC2Dy5NxIQVOvHhuZuDBQbu40WRMIqv0E9BI_M3PgFz8CVYULa_OZgfM2qPtAjc64tV&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af-1lmgIUl7bkMn7ybU0AUp-gwxeqeWmy0if3o3kgPndFw&oe=6A300FE4
DZDkJIGhkS5,https://www.instagram.com/reel/DZDkJIGhkS5/,video,2026-06-01T19:56:01.000Z,1780343761,60,0,,0.2055,"O Tinkering & Gambiarra é uma Atividade Complementar para os 6.os e 7.os anos que mistura Arte, Ciência e Tecnologia! 🤖  Seu objetivo é proporcionar desenvolvimento de habilidades manuais e de adaptabilidade, improvisação e transformação de objetos do cotidiano. 🛠️  A produção mais recente feita pelos participantes este ano são robôs de desenhos! Veja o resultado incrível no vídeo! 🎨  #ColégioBandeirantes #Colband2026 #CiênciaeTecnologia #Habilidadesmanuais #Fundamental2",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/712409958_2193892098101257_914881397511303892_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzkxMDEyNzg1ODMzNjgxMDE2OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=rDBsTI7EKSsQ7kNvwHCv6wL&_nc_oc=AdoJiBCdQ3mVN5Jde7AnFu6Ej9ZOxN4ayfXSPCgKuq1T0cx95jfYIEqMroakRyV9EVokiagX0dZN4IYxbstwmuXO&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af9q3baO1SBJPPVytbiXy0gkK_aSm05MvAkIzQ95ONKdgQ&oe=6A300E3C
DZDj1NAFVHv,https://www.instagram.com/p/DZDj1NAFVHv/,carousel,2026-06-01T19:50:22.000Z,1780343422,103,0,,0.3528,"Saravá Jongueiro ✨  Ao longo das aulas de Educação Física do mês de maio, as turmas do 4.o ano estão tendo a oportunidade de conhecer uma importante manifestação da cultura popular brasileira: o Jongo. 🪘  Por meio de propostas que favorecem vivências a partir de experiências corporais, os estudantes puderam se aprofundar nas origens, nos passos básicos, nos ritmos e nas músicas que compõem a celebração desse patrimônio cultural brasileiro. 🎵  #ColégioBandeirantes  #Colband2026  #EducaçãoFísica  #CulturaBrasileira #Fundamental1",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/713624496_18592476913052885_2690369346040107962_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzkxMDA5MzQxMjQ2NDE5MDEzNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=827QdRa8bD8Q7kNvwEgU-hh&_nc_oc=AdqWOBaxNmJhY8VVhHTNZWbGbaI5JeJVfGRHw6iz9JGH24-5Tgazj8g5SuJRJKEQxchfgLWeqw5U_tr97HTBwPZW&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af9fLSw9JOOoL6C6OyeITkEuy9KHADn7nB7N0p7qfMUZ-w&oe=6A302751
DZDgUCKlMe5,https://www.instagram.com/p/DZDgUCKlMe5/,carousel,2026-06-01T19:19:37.000Z,1780341577,88,0,,0.3015,"Nossa CCA está crescendo!  Neste sábado, realizamos a formação dos novos integrantes eleitos dos 6º anos. Também participaram os voluntários das demais séries que passaram a integrar a equipe recentemente.  De forma lúdica e participativa, refletimos sobre os conceitos de comunidade, cuidado e apoio, a contribuição de cada integrante para o grupo e as maneiras como podemos agir diante de diferentes situações do cotidiano escolar. Os estudantes do 9º ano encenaram situações, promovendo importantes discussões sobre o papel da CCA diante desses desafios.  Nosso encontro também contou com uma participação muito especial: o Loband não resistiu ao lanche e veio acompanhar a formação!   E, claro, ele já conquistou sua pulseira da CCA! 💙✨  #ComunidadeDeCuidadoEApoio #CCA #ProtagonismoEstudantil #CuidadoEApoio #somostodoscontraobullying",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/713763859_18164574814449074_2322795512238439790_n.webp?_nc_cat=108&ig_cache_key=MzkxMDExMDYxMjY4NDEyMjUxOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=KK8binpkX3wQ7kNvwGlq1hB&_nc_oc=Adp00GKxiA7phk0Wdr-ZuU78m39bH8_yL0UqmLjIusYRjFj01DGhOCi9-ZDF9WbMgZanxz6Mu7IcdfYTuimfWsKJ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af-kch8FJVXTkEC-6Qql-qG8zFOTR10JfUpRzkfPKVKwmA&oe=6A301E42
DY73biyhpfD,https://www.instagram.com/reel/DY73biyhpfD/,video,2026-05-29T20:08:52.000Z,1780085332,229,9,,0.8153,Registros de um dia mais que especial! 🎬  A nossa sessão exclusiva de “O Diabo Veste Prada 2” para as mães do Band foi um verdadeiro sucesso. Assista ao vídeo para conferir os melhores momentos do evento e os depoimentos de quem esteve presente. 👠  Mas não para por aí: temos muito mais relatos de mães que amaram a iniciativa! Fique ligado no nosso Insta para não perder nenhum deles. 💬  #DiaboVestePrada2 #Colband2026 #ColégioBandeirantes #FamíliaBand #DiaboVestePrada,https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/709079098_962949763193456_5030238137134259459_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzkwNzk2MDg4NzAxMjkyMzMzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=vUpdyyiu1iQQ7kNvwFFQ8rN&_nc_oc=Ado8kMZPqX8iFTeBu6rBsnyFdqETixC9phIcsbLznMMG-Bp7fgeWnPYv37HWImi1WESG-i8umIjvEYvfKUF8tfHH&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af9WfmCc8301Mg1LoQKfGRrLL52SALnqPtszjtEYk1azGA&oe=6A3037D5
DY7v-PphW7m,https://www.instagram.com/p/DY7v-PphW7m/,image,2026-05-29T19:03:48.000Z,1780081428,36,0,,0.1233,"Mais uma universidade internacional no Band! Recebemos a visita da EU Business School, instituição fundada em 1973 e com campi em Barcelona, Genebra e Munique. 🌍  Com alunos de mais de 130 nacionalidades, a universidade é reconhecida por seu ambiente verdadeiramente internacional e pela abordagem “learning-by-doing”, que conecta teoria e prática por meio de experiências reais de mercado.  O encontro foi uma ótima oportunidade para nossos alunos conhecerem mais sobre cursos na área de negócios, empreendedorismo e gestão em um contexto global. 🧠✨  #BandCosmopolita #Internacional  #ColégioBandeirantes  #Colband2026 #UniversidadesInternacionais",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/709842050_18591498652052885_6104946648309317542_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzkwNzkyODA4NzI3MDM1NDY2Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=_dhBzRER4XIQ7kNvwHD6Isx&_nc_oc=AdpQTboM6jiij5h6QMzvwWTOOD8lfwBRVS3ijXxYO7WZOhYc-7iQi0VaGsj5xb2h9UoFjKBCd25cDn54T3Ve2vaZ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af8hkMru2fAKa_tz6MHwBtJYFy9PQD4ha4qziFHE7nswAA&oe=6A302401
DY7u4dOlfAs,https://www.instagram.com/p/DY7u4dOlfAs/,carousel,2026-05-29T18:53:00.000Z,1780080780,463,8,,1.6135,"Uma das nossas ex-alunas mais ilustres é a renomada autora de livros infantis Ruth Rocha. A fim de homenageá-la, renomeamos a biblioteca do Band, que agora leva o nome da escritora, em um evento especial na última sexta-feira. 📚✨  Na ocasião, recebemos seu neto, Pedro Rocha, para representá-la, a convite de Helena Aguiar, nossa Diretora de Planejamento e Integração. Em seu discurso, ele agradeceu ao Band e destacou a felicidade de sua avó com a renomeação, principalmente por se tratar de uma biblioteca – espaço que simboliza sua paixão pela literatura e pelos estudos.   Logo após a fala emocionante de Pedro, dois alunos do Colégio cortaram o laço de reinauguração do espaço, finalizando a cerimônia. 👏  Confira a matéria completa e a galeria de fotos no nosso site.  #ColégioBandeirantes #EuFizBand #RuthRocha #LivrosInfantis #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/710020628_18591496366052885_142744389160497355_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=MzkwNzkyMzI0NTQ4MzE3ODU2OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTIwMC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sYAbtfGIyGQQ7kNvwGiueuz&_nc_oc=AdonFWly5aEgskuo9db-2gkuvbvKCLAMC0HBAGB6qHLruMbiQZ9Fmn0gKU6Zby49WcsNsMhXT_zF17M27s1lXjED&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af-D8z6vCVG0akAtH29v0m3ssy1C7pWQewib7zzYLcnB6A&oe=6A2FFFB7
DY7FG0nhlue,https://www.instagram.com/reel/DY7FG0nhlue/,video,2026-05-29T12:55:56.000Z,1780059356,236,8,,0.8358,"Quem aí está animado para a Semana de Humanidades deste ano? As professoras Luísa e Sofia deram um spoiler para gente do que vem por aí e a programação está imperdível! 👀✨  As iniciativas têm início com o MONU-EM no sábado e seguem ao longo da próxima semana, dos dias 01 a 03 de junho.  Do Fund I ao Ensino Médio, esta edição vai discutir as violências contra a mulher, masculinidade no século XXI, o papel da mulher na sociedade, a representação do feminino nas artes e muito mais.   Vamos construir um futuro melhor juntos? 🤝  Confira a programação no site do Band: colband.net.br  #Colband2026 #ColégioBandeirantes  #SemanadeHumanidades #Feminismo #MulheresInspiradoras",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/708451067_3935303793433295_2455645409461299129_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzkwNzczOTU2MDcyMTE0NDczNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=LDGrKExWTlEQ7kNvwGKn3Hp&_nc_oc=AdrI3gjrD4rlEAhVoJG6rMX_dmGV6lZ1P1CfTXI6keZWZR7R7uQYXUq6CHUOyxxgwHLtTBNphSP4fJ9_j9UCEiBv&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af_hBV5qWuN753iNtUpsh7F62UAtNVf2pPk1tYIz1Qb7xQ&oe=6A300F56
DY5UrxHFcCT,https://www.instagram.com/p/DY5UrxHFcCT/,carousel,2026-05-28T20:25:36.000Z,1779999936,76,1,,0.2638,"Os alunos Luís Eduardo Aoun e Kenzo Inocima subiram no pódio do 5.o Meeting de Judô da Hebraica no último final de semana! 🥋  O torneio reuniu clubes renomados dessa arte marcial, como Pinheiros, Hebraica e Paineiras, e, mesmo com adversários muito fortes, os atletas do 8.o ano do Band foram destaque na categoria sub-15.   Luís foi campeão e Kenzo levou a medalha de bronze! Parabéns, meninos! 🥇🎉🥉  #Atletas  #Judô #ColégioBandeirantes #Colband2026 #Esportes",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/709882890_18591216418052885_5331609662365244113_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzkwNzI0NDQ0OTk2OTEyNzQ4Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=7Zkpkc4XVR8Q7kNvwFVbuYX&_nc_oc=AdriDbklZAPtXu4thaoKAfzeLcSPjxMlUw9oFehKJjswHytxz_y6c9ZsGrCmndr0tPoVq8eYRk8c1KjLc8qDfrG4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af9HEbh8fbzCgU1Z9Fy3ZjypotXgfFcSikD9XUf_4EzdrQ&oe=6A300AF5
DY5HwMSFRlu,https://www.instagram.com/p/DY5HwMSFRlu/,carousel,2026-05-28T18:32:37.000Z,1779993157,115,1,,0.3974,"Nas duas últimas semanas, os alunos do 3.o ano do Fund I vivenciaram experiências enriquecedoras durante as aulas de Convivência Positiva. A partir da leitura do livro “Transformando pensamentos pessimistas em otimistas com o Leleco”, as crianças puderam refletir sobre emoções, pensamentos e formas mais assertivas de enfrentar os desafios do dia a dia. 📖✨  Como parte dessa experiência, os alunos participaram de um bate-papo muito especial com a autora da obra, Lúcia Costa, que também atua como Orientadora Educacional e de Convivência Positiva do Fund I do Band. Durante a conversa, eles compartilharam ideias, dúvidas e aprendizados sobre a importância do otimismo para o bem-estar emocional.   Mais do que “pensar positivo”, os alunos compreenderam que o otimismo está relacionado à capacidade de reconhecer os desafios e desenvolver estratégias para lidar com cada situação de forma mais saudável e esperançosa. 💙  #Colband2026 #ColégioBandeirantes  #Fundamental1  #ConvivênciaÉtica  #ConvivênciaPositiva",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/709655242_18591185986052885_156420129423011725_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzkwNzE4NTUyNDkzODczMjY0OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTkyMC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=NPacJRkn1owQ7kNvwFC4XNd&_nc_oc=AdoHBcJCAHhe3tKnnRLqJq8q4H6lIeYnRqwqZp-FN4ydExYp-LpeRvX4nNSaSD8DDKPjx3m3l1EzJsKfKfbC0Lk0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af_xtZk022FXZFoUiktuVsocOB288MbsalaTwP29QRsgaQ&oe=6A300F8B
DY4_hBbhYAL,https://www.instagram.com/p/DY4_hBbhYAL/,image,2026-05-28T17:25:17.000Z,1779989117,607,28,,2.1753,"Aprovada em 13 universidades americanas, incluindo a Ivy League Brown University, no prestigiado Program in Liberal Medical Education, a aluna Katrina Davis, da Turma de 2025, foi entrevistada pelo portal Terra! 🇺🇸  Na reportagem sobre seu desempenho excepcional, ela detalha sua trajetória de sucesso: teve o apoio da mãe e do Departamento Internacional, fundou a ONG Onda Sem Plástico, participou do projeto Jovens Cientistas Brasil e se engajou em Olimpíadas do Conhecimento.   Parabéns e sucesso, Katrina! Estamos muito orgulhosos de você. 🥳  Leia a matéria completa no nosso site.  #BandNaMídia #BandCosmopolita #Internacional  #Aprovações #ColégioBandeirantes",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/709680228_18591171679052885_142667202977928408_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzkwNzE1MjAyMjk1MjMxMjg0Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=UEgpeXO_hM4Q7kNvwGG5FgL&_nc_oc=Adpv9jL_Xa2Xz2HNGem_WfdbOixrenARVcJU4KChhlLncHCE-a_yCeMufAgfc39SiPhTsVM1KoE8fPZTwbFjU9ZG&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=6TbzW1vt7z6FlH6rl19xUw&_nc_ss=7a22e&oh=00_Af9I375uTkuE_Enc-oPaSFc-pikzs194VSCTWFejopMw9A&oe=6A301EAA
DY2oDU9hABg,https://www.instagram.com/reel/DY2oDU9hABg/,video,2026-05-27T19:20:51.000Z,1779909651,96,2,,0.3357,"Desta vez, quem comandou o BandCast foram os membros da CCA (Comunidade de Cuidado e Apoio)! @ccaband.alunos 🤝  Eles entrevistaram Vanessa Rozan, maquiadora, apresentadora e curadora de beleza e bem-estar, para discutir sobre os padrões estéticos e seus impactos na adolescência.   Fique de olho por aqui para conferir os cortes que iremos publicar e confira o episódio completo no Spotify e na Amazon Music! O link está na Bio! 🎧  #BandCast  #ColégioBandeirantes #ColBand2026  #ProtagonismoJuvenil #ConvivênciaÉtica",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/707477787_1416176827042502_2669142322266581601_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzkwNjQ4NTg3NzMxNjI1NTg0MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=e0vT58VA7q4Q7kNvwH_Gdr1&_nc_oc=Adp_Cnj7bHIw38VyihQpqjCQYtYa-HcZOeDlenOgRBO_lzobQcpL11YtA2WTwUDR6qUeBOeRiRsNN8cGNK10O3HY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af_zajRFkFZY2S6CfPCdOoj5QVKDz9-aOCucmTWhegpVxg&oe=6A3006BA
DY2f0cQlaGQ,https://www.instagram.com/p/DY2f0cQlaGQ/,carousel,2026-05-27T18:05:11.000Z,1779905111,443,9,,1.5484,"Mais de 140 aceitações em cerca de 100 universidades internacionais! Esse excelente desempenho da Turma de 2025 foi celebrado em um encontro especial, que reforça o caráter cosmopolita do Band! 🅱️  O Departamento Internacional organizou o evento anual que reúne os recém-formados que foram aceitos nas melhores universidades internacionais, suas famílias e alunos do Band que planejam seguir o mesmo caminho.  Após uma série de abraços com os counselors e fotos com as flâmulas de suas respectivas faculdades, os aprovados compartilharam suas experiências no processo de aplicação, para inspirar as próximas gerações.  Parabéns a todos!! 🥳  Confira a matéria completa e a galeria de fotos no site do Band.  #BandCosmopolita #AplicaçãoInternacional  #Turma2025 #Colband2026 #ColégioBandeirantes",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/709701012_18590865931052885_426418937582690789_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=MzkwNjQ0OTUyMjM0NzY0NTEzMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTIwMC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=d5kouK6_naEQ7kNvwHaNv4-&_nc_oc=Adq-Un-r3TWBjA0I6l3b9Z0-90wejkJCye6ha5Muu85kAm4YkS_K4zNVNXdUpIUuKRx6Vqhf2oCwKEnOkubMrXSw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af_c3SzxtIdVfOSxP3zdUSe-b5qvjcyP1hI-KHR3gqWOIA&oe=6A30315E
DY2LUMbldxI,https://www.instagram.com/p/DY2LUMbldxI/,carousel,2026-05-27T15:06:01.000Z,1779894361,152,5,,0.5378,"Entre os dias 20 e 24 de abril, a Professora de Inglês do Band Ana Branco foi palestrante e participou da Conferência IATEFL 2026, em Brighton, na Inglaterra – uma das conferências de profissionais do ensino da Língua Inglesa mais importantes do mundo! 👏  Ela teve a oportunidade de assistir inúmeras palestras e participar de workshops que abordaram diferentes temáticas, como: práticas de sala de aula, métodos avaliativos, Inteligência Artificial, soft skills e muitas outras.   A sua palestra, que contou com 80 participantes, apresentou o projeto desenvolvido com alunos do 6.o ano do Colégio, a partir do livro “The Boy, the Mole, the Fox and the Horse”, de Charlie Mackesy. Esse trabalho foi laureado com a certificação “Distinguished Kindness School”, tornando o Band a única escola do Brasil a conquistar esse título.   Parabéns, Ana! 🎉🅱️  #CongressoInternacional #Colband2026 #BandCosmopolita #DistinguishedKindnessSchool #ColégioBandeirantes",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/709546108_18590819053052885_1164731944954795894_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=MzkwNjM1NjMxNzI0NTUyMTY3MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=u-zVhhtJRqUQ7kNvwFTtY07&_nc_oc=AdqeJlUtJ1rsiHxrwrSsHFAR0AYgK85blE-_vPKpNx_OnbLWKIFMG9iVRsd-_-RKaDCi41YMgCL7XqrbOzdvCQkr&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af-e1WWNpmbiUfflQ7dZvfmfpPpu7-95jd-9I1QzGv0x5Q&oe=6A3003B0
DY0GdAEPpXC,https://www.instagram.com/p/DY0GdAEPpXC/,image,2026-05-26T19:45:58.000Z,1779824758,67,1,,0.2329,Os moletons estão chegando pra esquentar o colband! Em breve mais notícias…,https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/705968313_18181179895386099_807098183181956173_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzkwNTc3NTE1ODA1MjE2NTA1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTIwMC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=C-_5OOJutcAQ7kNvwF3CDir&_nc_oc=Adps90VJoyXz8Mz4CmpG9yfOvsKTuaHSkGZQRsh43oI01XXpw6tlWsaqZGoBkuN-z4dvs3bjOxmmQWfUiP9H2Tnl&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af8lw-xIm7S__FoNHzheNsVo3Od8DfZWLCIQMrNQrg_0_g&oe=6A3000F3
DY0ENzaPU1F,https://www.instagram.com/p/DY0ENzaPU1F/,image,2026-05-26T19:27:10.000Z,1779823630,70,0,,0.2398,"Alô, terceiro ano! Dia 02/06 é dia de comemorar a festa junina do band! Às 9:30, na Q1, haverá a tão esperada quadrilha! Venha trajado e não fique de fora! 🎉",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/706089359_18181179073386099_2000752581475573049_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzkwNTc2NTMxNzU3NzM2Mjc1Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sVpRq9Umc6EQ7kNvwEugpGz&_nc_oc=AdrzPbK8s9hW2A_v0rpNWo-RArQGlcrlSe3Ol1hP82wRErEE22LQY04Dh0qRUV_fonNICWsy8dtEUbDjtGTeI-0u&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af_5sPdcy6scKrXyBPJZw4ZGvkLns6RGfOB5-xr_vPTf1w&oe=6A300C4D
